empresa;descrição;cidade;protocolo;created_at;status_os;data_encerramento_prot;Nome do Técnico;OLT;Regional;Motivo;Motivo da Pendência;Turno;aging_dias
FiberTech;Reparo de Fibra;Paulínia;20265073951;18/02/2026 01:24:03;Pendente;18/02/2026 19:24:03;Carlos Santos;OLT-ZTE-7;Paulínia;Reparo de Fibra;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Instalação Nova;Paulínia;20269269850;18/02/2026 19:19:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-NOKIA-8;Paulínia;Instalação Nova;Falta de Tempo/Janela;Manhã;0
FiberTech;Mudança de Endereço;Paulínia;20268533220;17/02/2026 23:26:03;Pendente;18/02/2026 03:26:03;Carlos Santos;OLT-ZTE-2;Paulínia;Mudança de Endereço;Falta de Tempo/Janela;Manhã;0
Horizon Telecom;Mudança de Endereço;Campinas;20265033350;16/02/2026 08:49:03;Pendente;16/02/2026 10:49:03;Carlos Santos;OLT-HUAWEI-6;Campinas;Mudança de Endereço;Chuva Forte/Segurança;Tarde;2
Horizon Telecom;Reparo de Fibra;Valinhos;20267041898;18/02/2026 19:55:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-4;Valinhos;Reparo de Fibra;Cliente Ausente;Manhã;0
Horizon Telecom;Troca de Tecnologia;Americana;20269269856;03/02/2026 06:11:03;Pendente;04/02/2026 05:11:03;Carlos Santos;OLT-NOKIA-5;Americana;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;15
Conecta+;Troca de Tecnologia;Americana;20266521244;17/02/2026 01:58:03;Pendente;17/02/2026 23:58:03;Maria Oliveira;OLT-ZTE-10;Americana;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;1
Horizon Telecom;Reparo de Fibra;Campinas;20269816242;18/02/2026 13:01:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-HUAWEI-6;Campinas;Reparo de Fibra;Chuva Forte/Segurança;Manhã;0
Conecta+;Suporte Wi-Fi;Paulínia;20261923087;18/02/2026 03:27:03;Pendente;18/02/2026 17:27:03;Maria Oliveira;OLT-ZTE-8;Paulínia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Horizon Telecom;Suporte Wi-Fi;Sumaré;20269868423;17/02/2026 09:14:03;Pendente;17/02/2026 19:14:03;Kevyn Ferrezin;OLT-HUAWEI-3;Sumaré;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;1
Horizon Telecom;Mudança de Endereço;Campinas;20266114371;18/02/2026 02:03:03;Pendente;18/02/2026 15:03:03;Kevyn Ferrezin;OLT-ZTE-8;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;0
Horizon Telecom;Instalação Nova;Valinhos;20269046524;17/02/2026 22:45:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-ZTE-1;Valinhos;Instalação Nova;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Troca de Tecnologia;Americana;20262936416;16/02/2026 14:21:03;Pendente;16/02/2026 21:21:03;Ana Souza;OLT-HUAWEI-9;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;2
FiberTech;Troca de Tecnologia;Valinhos;20263069232;17/02/2026 15:40:03;Pendente;17/02/2026 19:40:03;João Silva;OLT-NOKIA-4;Valinhos;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;1
FiberTech;Instalação Nova;Valinhos;20261274121;16/02/2026 04:16:03;Pendente;16/02/2026 17:16:03;João Silva;OLT-NOKIA-6;Valinhos;Instalação Nova;Cliente Ausente;Manhã;2
Horizon Telecom;Mudança de Endereço;Americana;20266466604;14/02/2026 22:49:03;Pendente;15/02/2026 09:49:03;João Silva;OLT-HUAWEI-1;Americana;Mudança de Endereço;Equipamento Defeituoso;Tarde;3
Horizon Telecom;Instalação Nova;Americana;20266233004;16/02/2026 07:53:03;Pendente;17/02/2026 06:53:03;Ana Souza;OLT-HUAWEI-6;Americana;Instalação Nova;Falta de Tempo/Janela;Tarde;2
FiberTech;Mudança de Endereço;Sumaré;20262047523;18/02/2026 05:47:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-HUAWEI-10;Sumaré;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Suporte Wi-Fi;Sumaré;20268532476;18/02/2026 14:44:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-2;Sumaré;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Troca de Tecnologia;Sumaré;20268113684;06/02/2026 02:52:03;Pendente;06/02/2026 23:52:03;Carlos Santos;OLT-NOKIA-2;Sumaré;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Tarde;12
Conecta+;Mudança de Endereço;Americana;20265403384;17/02/2026 19:45:03;Pendente;18/02/2026 14:45:03;Carlos Santos;OLT-HUAWEI-4;Americana;Mudança de Endereço;Equipamento Defeituoso;Tarde;1
Horizon Telecom;Reparo de Fibra;Sumaré;20262093078;16/02/2026 14:54:03;Pendente;16/02/2026 16:54:03;Ana Souza;OLT-HUAWEI-8;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Manhã;2
FiberTech;Reparo de Fibra;Hortolândia;20264434284;18/02/2026 19:38:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-HUAWEI-5;Hortolândia;Reparo de Fibra;Falta de Tempo/Janela;Tarde;0
FiberTech;Instalação Nova;Hortolândia;20261659018;18/02/2026 13:49:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-HUAWEI-8;Hortolândia;Instalação Nova;Falta de Tempo/Janela;Manhã;0
Conecta+;Suporte Wi-Fi;Valinhos;20266510257;17/02/2026 10:35:03;Pendente;17/02/2026 18:35:03;João Silva;OLT-NOKIA-2;Valinhos;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;1
Horizon Telecom;Troca de Tecnologia;Americana;20269440079;18/02/2026 11:29:03;Pendente;18/02/2026 16:29:03;Ana Souza;OLT-ZTE-3;Americana;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;0
Conecta+;Troca de Tecnologia;Campinas;20261837890;14/02/2026 02:01:03;Pendente;14/02/2026 09:01:03;Carlos Santos;OLT-ZTE-9;Campinas;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;4
Conecta+;Mudança de Endereço;Americana;20265829978;17/02/2026 22:40:03;Pendente;18/02/2026 04:40:03;Kevyn Ferrezin;OLT-NOKIA-10;Americana;Mudança de Endereço;Falta de Tempo/Janela;Manhã;0
Conecta+;Reparo de Fibra;Valinhos;20263979601;16/02/2026 00:32:03;Pendente;16/02/2026 10:32:03;Kevyn Ferrezin;OLT-NOKIA-8;Valinhos;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;2
Conecta+;Suporte Wi-Fi;Campinas;20266034280;16/02/2026 17:53:03;Pendente;17/02/2026 03:53:03;Maria Oliveira;OLT-ZTE-4;Campinas;Suporte Wi-Fi;Cliente Ausente;Manhã;2
FiberTech;Instalação Nova;Paulínia;20263625158;16/02/2026 20:04:03;Pendente;17/02/2026 13:04:03;Carlos Santos;OLT-HUAWEI-10;Paulínia;Instalação Nova;Falta de Tempo/Janela;Tarde;2
Conecta+;Troca de Tecnologia;Paulínia;20265145888;16/02/2026 22:11:03;Pendente;17/02/2026 04:11:03;Maria Oliveira;OLT-ZTE-3;Paulínia;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;1
Conecta+;Reparo de Fibra;Sumaré;20269040089;17/02/2026 10:10:03;Pendente;18/02/2026 07:10:03;Ana Souza;OLT-HUAWEI-5;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Tarde;1
Horizon Telecom;Instalação Nova;Hortolândia;20269707891;15/02/2026 15:15:03;Pendente;15/02/2026 18:15:03;Maria Oliveira;OLT-ZTE-4;Hortolândia;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;3
Horizon Telecom;Mudança de Endereço;Sumaré;20261826903;16/02/2026 16:20:03;Pendente;17/02/2026 10:20:03;Carlos Santos;OLT-NOKIA-4;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Manhã;2
Conecta+;Mudança de Endereço;Sumaré;20264203903;16/02/2026 02:27:03;Pendente;16/02/2026 12:27:03;João Silva;OLT-HUAWEI-8;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Manhã;2
Horizon Telecom;Troca de Tecnologia;Campinas;20267578518;17/02/2026 16:41:03;Pendente;18/02/2026 02:41:03;João Silva;OLT-NOKIA-10;Campinas;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;1
FiberTech;Instalação Nova;Americana;20267958369;18/02/2026 12:09:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-HUAWEI-5;Americana;Instalação Nova;Equipamento Defeituoso;Tarde;0
Horizon Telecom;Troca de Tecnologia;Sumaré;20261412046;16/02/2026 17:51:03;Pendente;16/02/2026 20:51:03;João Silva;OLT-HUAWEI-6;Sumaré;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;2
FiberTech;Suporte Wi-Fi;Hortolândia;20269149074;16/02/2026 00:12:03;Pendente;16/02/2026 22:12:03;Carlos Santos;OLT-HUAWEI-1;Hortolândia;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;2
Horizon Telecom;Reparo de Fibra;Americana;20265935842;15/02/2026 21:58:03;Pendente;16/02/2026 19:58:03;Kevyn Ferrezin;OLT-ZTE-4;Americana;Reparo de Fibra;Cliente Ausente;Tarde;2
Conecta+;Reparo de Fibra;Sumaré;20262391698;18/02/2026 17:58:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-NOKIA-7;Sumaré;Reparo de Fibra;Equipamento Defeituoso;Manhã;0
FiberTech;Reparo de Fibra;Americana;20265308753;18/02/2026 01:10:03;Pendente;18/02/2026 06:10:03;Carlos Santos;OLT-HUAWEI-1;Americana;Reparo de Fibra;Cliente Ausente;Tarde;0
Conecta+;Troca de Tecnologia;Sumaré;20268392516;13/02/2026 21:17:03;Pendente;14/02/2026 06:17:03;João Silva;OLT-NOKIA-7;Sumaré;Troca de Tecnologia;Equipamento Defeituoso;Manhã;5
Conecta+;Mudança de Endereço;Sumaré;20261560984;15/02/2026 23:14:03;Pendente;16/02/2026 15:14:03;Carlos Santos;OLT-NOKIA-6;Sumaré;Mudança de Endereço;Cliente Ausente;Tarde;2
Conecta+;Troca de Tecnologia;Paulínia;20268519521;16/02/2026 07:54:03;Pendente;16/02/2026 15:54:03;João Silva;OLT-ZTE-5;Paulínia;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;2
FiberTech;Reparo de Fibra;Americana;20269003938;09/02/2026 13:02:03;Pendente;10/02/2026 12:02:03;Carlos Santos;OLT-NOKIA-2;Americana;Reparo de Fibra;Cliente Ausente;Manhã;9
Conecta+;Suporte Wi-Fi;Paulínia;20265050030;18/02/2026 19:31:03;Pendente;18/02/2026 21:50:03;João Silva;OLT-HUAWEI-4;Paulínia;Suporte Wi-Fi;Cliente Ausente;Manhã;0
Conecta+;Reparo de Fibra;Hortolândia;20269961963;17/02/2026 00:45:03;Pendente;17/02/2026 04:45:03;Carlos Santos;OLT-ZTE-10;Hortolândia;Reparo de Fibra;Falta de Tempo/Janela;Tarde;1
FiberTech;Instalação Nova;Hortolândia;20264460876;17/02/2026 03:02:03;Pendente;17/02/2026 08:02:03;Kevyn Ferrezin;OLT-HUAWEI-7;Hortolândia;Instalação Nova;Equipamento Defeituoso;Tarde;1
Conecta+;Instalação Nova;Americana;20269947134;18/02/2026 16:47:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-NOKIA-7;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Suporte Wi-Fi;Paulínia;20267470394;16/02/2026 11:38:03;Pendente;17/02/2026 04:38:03;Ana Souza;OLT-ZTE-9;Paulínia;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;2
Horizon Telecom;Troca de Tecnologia;Paulínia;20263524492;16/02/2026 23:30:03;Pendente;17/02/2026 05:30:03;Maria Oliveira;OLT-NOKIA-5;Paulínia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Tarde;1
Horizon Telecom;Troca de Tecnologia;Campinas;20265117556;18/02/2026 18:10:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-6;Campinas;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;0
FiberTech;Reparo de Fibra;Paulínia;20266591494;18/02/2026 03:34:03;Pendente;18/02/2026 07:34:03;Kevyn Ferrezin;OLT-NOKIA-8;Paulínia;Reparo de Fibra;Cliente Ausente;Manhã;0
Conecta+;Troca de Tecnologia;Hortolândia;20267818166;13/02/2026 14:13:03;Pendente;14/02/2026 01:13:03;Maria Oliveira;OLT-HUAWEI-5;Hortolândia;Troca de Tecnologia;Chuva Forte/Segurança;Tarde;5
FiberTech;Mudança de Endereço;Campinas;20269234274;16/02/2026 17:51:03;Pendente;16/02/2026 20:51:03;João Silva;OLT-HUAWEI-10;Campinas;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;2
Horizon Telecom;Troca de Tecnologia;Americana;20264541085;06/02/2026 15:06:03;Pendente;07/02/2026 08:06:03;João Silva;OLT-ZTE-5;Americana;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;12
Horizon Telecom;Troca de Tecnologia;Valinhos;20267932709;17/02/2026 04:32:03;Pendente;17/02/2026 11:32:03;Maria Oliveira;OLT-ZTE-3;Valinhos;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;1
Horizon Telecom;Suporte Wi-Fi;Hortolândia;20268778537;18/02/2026 07:34:03;Pendente;18/02/2026 19:34:03;Carlos Santos;OLT-NOKIA-4;Hortolândia;Suporte Wi-Fi;Equipamento Defeituoso;Tarde;0
Conecta+;Instalação Nova;Hortolândia;20262088528;11/02/2026 03:30:03;Pendente;11/02/2026 07:30:03;Maria Oliveira;OLT-ZTE-1;Hortolândia;Instalação Nova;Equipamento Defeituoso;Tarde;7
Horizon Telecom;Reparo de Fibra;Valinhos;20267216984;17/02/2026 08:04:03;Pendente;17/02/2026 23:04:03;Maria Oliveira;OLT-HUAWEI-7;Valinhos;Reparo de Fibra;Chuva Forte/Segurança;Tarde;1
FiberTech;Instalação Nova;Hortolândia;20263747438;18/02/2026 15:43:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-ZTE-1;Hortolândia;Instalação Nova;Equipamento Defeituoso;Manhã;0
FiberTech;Mudança de Endereço;Hortolândia;20268235035;13/02/2026 04:11:03;Pendente;13/02/2026 16:11:03;Ana Souza;OLT-HUAWEI-7;Hortolândia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Tarde;5
FiberTech;Troca de Tecnologia;Sumaré;20264605015;16/02/2026 07:52:03;Pendente;16/02/2026 20:52:03;Kevyn Ferrezin;OLT-NOKIA-2;Sumaré;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;2
FiberTech;Instalação Nova;Americana;20269859179;15/02/2026 22:03:03;Pendente;16/02/2026 07:03:03;Maria Oliveira;OLT-NOKIA-9;Americana;Instalação Nova;Equipamento Defeituoso;Manhã;2
Horizon Telecom;Mudança de Endereço;Sumaré;20267951962;14/02/2026 15:06:03;Pendente;15/02/2026 10:06:03;Ana Souza;OLT-HUAWEI-5;Sumaré;Mudança de Endereço;Equipamento Defeituoso;Tarde;4
Horizon Telecom;Troca de Tecnologia;Paulínia;20267781520;16/02/2026 10:03:03;Pendente;17/02/2026 03:03:03;Maria Oliveira;OLT-NOKIA-1;Paulínia;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;2
Conecta+;Instalação Nova;Hortolândia;20266232077;18/02/2026 13:27:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-HUAWEI-9;Hortolândia;Instalação Nova;Falta de Tempo/Janela;Manhã;0
Horizon Telecom;Reparo de Fibra;Paulínia;20266493824;14/02/2026 09:28:03;Pendente;14/02/2026 20:28:03;Kevyn Ferrezin;OLT-HUAWEI-5;Paulínia;Reparo de Fibra;Equipamento Defeituoso;Tarde;4
FiberTech;Suporte Wi-Fi;Hortolândia;20264792851;04/02/2026 14:17:03;Pendente;05/02/2026 07:17:03;Kevyn Ferrezin;OLT-NOKIA-5;Hortolândia;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;14
Horizon Telecom;Mudança de Endereço;Campinas;20269152630;18/02/2026 19:21:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-NOKIA-7;Campinas;Mudança de Endereço;Cliente Ausente;Manhã;0
Conecta+;Troca de Tecnologia;Hortolândia;20265771219;18/02/2026 17:26:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-6;Hortolândia;Troca de Tecnologia;Equipamento Defeituoso;Tarde;0
FiberTech;Troca de Tecnologia;Paulínia;20269693526;17/02/2026 19:47:03;Pendente;18/02/2026 10:47:03;Kevyn Ferrezin;OLT-ZTE-1;Paulínia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;1
Conecta+;Instalação Nova;Americana;20268931760;18/02/2026 17:42:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-HUAWEI-4;Americana;Instalação Nova;Dificuldade Técnica (Poste/Tubulação);Manhã;0
Horizon Telecom;Troca de Tecnologia;Valinhos;20262624354;17/02/2026 16:20:03;Pendente;18/02/2026 00:20:03;João Silva;OLT-HUAWEI-6;Valinhos;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Tarde;1
FiberTech;Reparo de Fibra;Americana;20266015688;12/02/2026 13:25:03;Pendente;13/02/2026 04:25:03;Kevyn Ferrezin;OLT-HUAWEI-1;Americana;Reparo de Fibra;Equipamento Defeituoso;Manhã;6
Conecta+;Instalação Nova;Valinhos;20263575474;14/02/2026 09:01:03;Pendente;14/02/2026 11:01:03;Kevyn Ferrezin;OLT-HUAWEI-1;Valinhos;Instalação Nova;Cliente Ausente;Tarde;4
Horizon Telecom;Troca de Tecnologia;Americana;20265412493;17/02/2026 14:46:03;Pendente;18/02/2026 00:46:03;Maria Oliveira;OLT-NOKIA-2;Americana;Troca de Tecnologia;Equipamento Defeituoso;Manhã;1
Conecta+;Troca de Tecnologia;Americana;20264517535;14/02/2026 12:23:03;Pendente;14/02/2026 14:23:03;Ana Souza;OLT-HUAWEI-1;Americana;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;4
Conecta+;Troca de Tecnologia;Valinhos;20266503141;18/02/2026 17:03:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-HUAWEI-8;Valinhos;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;0
FiberTech;Mudança de Endereço;Paulínia;20264592812;18/02/2026 14:22:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-HUAWEI-7;Paulínia;Mudança de Endereço;Equipamento Defeituoso;Tarde;0
FiberTech;Suporte Wi-Fi;Valinhos;20268477788;07/02/2026 07:50:03;Pendente;08/02/2026 00:50:03;Ana Souza;OLT-ZTE-10;Valinhos;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;11
Conecta+;Mudança de Endereço;Paulínia;20263492158;15/02/2026 22:12:03;Pendente;16/02/2026 15:12:03;Carlos Santos;OLT-HUAWEI-8;Paulínia;Mudança de Endereço;Equipamento Defeituoso;Manhã;2
Horizon Telecom;Troca de Tecnologia;Campinas;20261132864;15/02/2026 13:35:03;Pendente;16/02/2026 04:35:03;Maria Oliveira;OLT-NOKIA-5;Campinas;Troca de Tecnologia;Cliente Ausente;Manhã;3
Conecta+;Suporte Wi-Fi;Paulínia;20266219873;14/02/2026 00:21:03;Pendente;14/02/2026 05:21:03;Kevyn Ferrezin;OLT-NOKIA-4;Paulínia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Tarde;4
Conecta+;Reparo de Fibra;Sumaré;20265795246;04/02/2026 04:36:03;Pendente;04/02/2026 19:36:03;Maria Oliveira;OLT-NOKIA-3;Sumaré;Reparo de Fibra;Falta de Tempo/Janela;Manhã;14
FiberTech;Troca de Tecnologia;Paulínia;20269184051;18/02/2026 06:38:03;Pendente;18/02/2026 21:50:03;Carlos Santos;OLT-HUAWEI-7;Paulínia;Troca de Tecnologia;Equipamento Defeituoso;Tarde;0
Horizon Telecom;Instalação Nova;Americana;20264009802;17/02/2026 13:35:03;Pendente;18/02/2026 07:35:03;Ana Souza;OLT-HUAWEI-7;Americana;Instalação Nova;Equipamento Defeituoso;Manhã;1
Horizon Telecom;Reparo de Fibra;Hortolândia;20262507544;12/02/2026 15:33:03;Pendente;13/02/2026 03:33:03;Kevyn Ferrezin;OLT-NOKIA-10;Hortolândia;Reparo de Fibra;Dificuldade Técnica (Poste/Tubulação);Manhã;6
Horizon Telecom;Troca de Tecnologia;Americana;20263597866;15/02/2026 19:25:03;Pendente;16/02/2026 14:25:03;Kevyn Ferrezin;OLT-HUAWEI-1;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;3
Horizon Telecom;Suporte Wi-Fi;Sumaré;20262683355;16/02/2026 15:32:03;Pendente;16/02/2026 19:32:03;João Silva;OLT-NOKIA-5;Sumaré;Suporte Wi-Fi;Chuva Forte/Segurança;Manhã;2
Conecta+;Instalação Nova;Americana;20261884006;17/02/2026 16:06:03;Pendente;18/02/2026 08:06:03;Kevyn Ferrezin;OLT-HUAWEI-4;Americana;Instalação Nova;Chuva Forte/Segurança;Tarde;1
FiberTech;Mudança de Endereço;Paulínia;20262148652;18/02/2026 02:14:03;Pendente;18/02/2026 15:14:03;Kevyn Ferrezin;OLT-NOKIA-3;Paulínia;Mudança de Endereço;Chuva Forte/Segurança;Manhã;0
Horizon Telecom;Mudança de Endereço;Paulínia;20261395928;18/02/2026 21:30:03;Pendente;18/02/2026 21:50:03;Ana Souza;OLT-ZTE-3;Paulínia;Mudança de Endereço;Dificuldade Técnica (Poste/Tubulação);Manhã;0
FiberTech;Troca de Tecnologia;Hortolândia;20262634095;16/02/2026 02:13:03;Pendente;16/02/2026 14:13:03;Kevyn Ferrezin;OLT-NOKIA-2;Hortolândia;Troca de Tecnologia;Falta de Tempo/Janela;Manhã;2
Horizon Telecom;Troca de Tecnologia;Paulínia;20263832221;17/02/2026 09:02:03;Pendente;18/02/2026 00:02:03;João Silva;OLT-ZTE-7;Paulínia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;1
FiberTech;Suporte Wi-Fi;Hortolândia;20267647702;15/02/2026 21:58:03;Pendente;16/02/2026 02:58:03;João Silva;OLT-NOKIA-3;Hortolândia;Suporte Wi-Fi;Chuva Forte/Segurança;Tarde;2
Conecta+;Mudança de Endereço;Hortolândia;20267780109;16/02/2026 07:31:03;Pendente;17/02/2026 04:31:03;João Silva;OLT-NOKIA-1;Hortolândia;Mudança de Endereço;Falta de Tempo/Janela;Manhã;2
Horizon Telecom;Mudança de Endereço;Sumaré;20267621778;18/02/2026 10:00:03;Pendente;18/02/2026 21:50:03;Maria Oliveira;OLT-HUAWEI-8;Sumaré;Mudança de Endereço;Cliente Ausente;Manhã;0
Conecta+;Troca de Tecnologia;Hortolândia;20265190322;14/02/2026 04:51:03;Pendente;14/02/2026 12:51:03;Ana Souza;OLT-ZTE-8;Hortolândia;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;4
FiberTech;Mudança de Endereço;Hortolândia;20265961457;16/02/2026 10:28:03;Pendente;16/02/2026 14:28:03;Maria Oliveira;OLT-ZTE-2;Hortolândia;Mudança de Endereço;Falta de Tempo/Janela;Tarde;2
Conecta+;Suporte Wi-Fi;Sumaré;20268671518;14/02/2026 08:52:03;Pendente;14/02/2026 17:52:03;Carlos Santos;OLT-ZTE-9;Sumaré;Suporte Wi-Fi;Falta de Tempo/Janela;Manhã;4
Horizon Telecom;Instalação Nova;Hortolândia;20262671224;18/02/2026 07:29:03;Pendente;18/02/2026 17:29:03;Ana Souza;OLT-ZTE-9;Hortolândia;Instalação Nova;Equipamento Defeituoso;Manhã;0
Conecta+;Instalação Nova;Americana;20262671383;17/02/2026 23:28:03;Pendente;18/02/2026 20:28:03;Ana Souza;OLT-NOKIA-2;Americana;Instalação Nova;Falta de Tempo/Janela;Tarde;0
Horizon Telecom;Mudança de Endereço;Americana;20269229542;15/02/2026 03:11:03;Pendente;15/02/2026 22:11:03;Kevyn Ferrezin;OLT-NOKIA-6;Americana;Mudança de Endereço;Equipamento Defeituoso;Tarde;3
Horizon Telecom;Troca de Tecnologia;Paulínia;20263030650;16/02/2026 20:16:03;Pendente;17/02/2026 02:16:03;Ana Souza;OLT-HUAWEI-2;Paulínia;Troca de Tecnologia;Dificuldade Técnica (Poste/Tubulação);Manhã;2
FiberTech;Reparo de Fibra;Hortolândia;20264898330;17/02/2026 17:30:03;Pendente;18/02/2026 14:30:03;Maria Oliveira;OLT-HUAWEI-7;Hortolândia;Reparo de Fibra;Equipamento Defeituoso;Manhã;1
FiberTech;Instalação Nova;Valinhos;20261278248;13/02/2026 18:11:03;Pendente;13/02/2026 21:11:03;João Silva;OLT-ZTE-5;Valinhos;Instalação Nova;Chuva Forte/Segurança;Tarde;5
Conecta+;Troca de Tecnologia;Americana;20267396933;18/02/2026 12:14:03;Pendente;18/02/2026 15:14:03;Carlos Santos;OLT-NOKIA-10;Americana;Troca de Tecnologia;Falta de Tempo/Janela;Tarde;0
FiberTech;Troca de Tecnologia;Sumaré;20264182023;16/02/2026 19:33:03;Pendente;17/02/2026 14:33:03;Carlos Santos;OLT-HUAWEI-2;Sumaré;Troca de Tecnologia;Chuva Forte/Segurança;Manhã;2
Horizon Telecom;Mudança de Endereço;Hortolândia;20268501980;18/02/2026 06:21:03;Pendente;18/02/2026 21:50:03;Kevyn Ferrezin;OLT-ZTE-4;Hortolândia;Mudança de Endereço;Falta de Tempo/Janela;Tarde;0
FiberTech;Reparo de Fibra;Paulínia;20261151374;14/02/2026 22:41:03;Pendente;15/02/2026 12:41:03;Ana Souza;OLT-ZTE-5;Paulínia;Reparo de Fibra;Equipamento Defeituoso;Manhã;3
Conecta+;Reparo de Fibra;Paulínia;20266279252;17/02/2026 19:00:03;Pendente;18/02/2026 07:00:03;Ana Souza;OLT-HUAWEI-7;Paulínia;Reparo de Fibra;Falta de Tempo/Janela;Manhã;1
Horizon Telecom;Suporte Wi-Fi;Campinas;20269499438;18/02/2026 03:21:03;Pendente;18/02/2026 08:21:03;Ana Souza;OLT-HUAWEI-8;Campinas;Suporte Wi-Fi;Falta de Tempo/Janela;Tarde;0
FiberTech;Instalação Nova;Hortolândia;20263963959;16/02/2026 18:20:03;Pendente;17/02/2026 03:20:03;Ana Souza;OLT-HUAWEI-3;Hortolândia;Instalação Nova;Chuva Forte/Segurança;Manhã;2
Horizon Telecom;Reparo de Fibra;Valinhos;20263985104;17/02/2026 09:49:03;Pendente;18/02/2026 09:49:03;Carlos Santos;OLT-NOKIA-9;Valinhos;Reparo de Fibra;Equipamento Defeituoso;Tarde;1
FiberTech;Instalação Nova;Paulínia;20269466430;15/02/2026 07:01:03;Pendente;15/02/2026 13:01:03;Maria Oliveira;OLT-HUAWEI-2;Paulínia;Instalação Nova;Falta de Tempo/Janela;Manhã;3
Conecta+;Suporte Wi-Fi;Paulínia;20264393330;16/02/2026 04:28:03;Pendente;16/02/2026 20:28:03;Carlos Santos;OLT-HUAWEI-2;Paulínia;Suporte Wi-Fi;Dificuldade Técnica (Poste/Tubulação);Manhã;2
